itrial,d,method,coverage,width
2,160,CV+,0.91,8.088609877900643
2,160,split,0.88,9.614196688940092
3,160,naive,0.0,2.1054269438991467e-14
3,160,jackknife,0.88,8.434972233908688
3,160,jackknife+,0.85,8.149268253844458
3,160,jackknife-mm,0.95,10.494447885633365
3,160,CV+,0.87,8.289060926691075
3,160,split,0.93,10.296608872789129
4,160,naive,0.0,2.4868995751603507e-14
4,160,jackknife,0.91,9.141380427350756
4,160,jackknife+,0.91,9.408905967791151
4,160,jackknife-mm,0.97,11.689088738657585
4,160,CV+,0.93,9.669970308902698
4,160,split,0.81,9.153863374192056
5,160,naive,0.0,2.6645352591003757e-14
5,160,jackknife,0.93,8.63149498042042
5,160,jackknife+,0.94,8.570427255231495
5,160,jackknife-mm,0.98,10.955937853485757
5,160,CV+,0.96,9.573973429693714
5,160,split,0.95,11.81511415686631
6,160,naive,0.0,2.3074875343809254e-14
6,160,jackknife,0.86,7.0109857350825715
6,160,jackknife+,0.88,7.410582075261911
6,160,jackknife-mm,0.96,9.185732925459345
6,160,CV+,0.93,8.610912830782961
6,160,split,0.97,10.087963366196933
7,160,naive,0.0,4.085620730620576e-14
7,160,jackknife,0.84,7.773090305569794
7,160,jackknife+,0.82,7.637636257295088
7,160,jackknife-mm,0.95,9.721506161800438
7,160,CV+,0.89,8.241142333579036
7,160,split,0.83,7.700851834375754
8,160,naive,0.0,3.3799629761688265e-14
8,160,jackknife,0.92,8.701496967376162
8,160,jackknife+,0.91,8.32952122726391
8,160,jackknife-mm,0.96,10.843400480350228
8,160,CV+,0.91,8.294497566455982
8,160,split,0.93,10.477761229535261
9,160,naive,0.0,2.2513102493348924e-14
9,160,jackknife,0.89,6.868409688737302
9,160,jackknife+,0.9,6.859321635580439
9,160,jackknife-mm,0.97,8.63727699862328
9,160,CV+,0.95,7.671689558228825
9,160,split,0.95,10.658827314584554
10,160,naive,0.0,2.4868995751603507e-14
10,160,jackknife,0.9,8.428230509331234
10,160,jackknife+,0.94,8.531183146513925
10,160,jackknife-mm,0.97,10.409556672582767
10,160,CV+,0.95,8.686061564901818
10,160,split,0.92,9.250253116233266
11,160,naive,0.0,2.404298982128239e-14
11,160,jackknife,0.71,7.196421114046355
11,160,jackknife+,0.74,7.413238466356084
11,160,jackknife-mm,0.89,9.115949163941897
11,160,CV+,0.84,8.348238386623855
11,160,split,0.92,10.622794487412389
12,160,naive,0.0,4.0873970874599766e-14
12,160,jackknife,0.84,7.592708497609704
12,160,jackknife+,0.86,7.488716179729705
12,160,jackknife-mm,0.96,9.512874676380763
12,160,CV+,0.88,7.870272492927099
12,160,split,0.85,10.145130744456884
13,160,naive,0.0,3.053557406929031e-14
13,160,jackknife,0.79,6.82971409837266
13,160,jackknife+,0.81,7.12294809114926
13,160,jackknife-mm,0.84,8.631164210005368
13,160,CV+,0.84,7.475841076373939
13,160,split,0.78,7.752548395820201
14,160,naive,0.0,2.6645352591003757e-14
14,160,jackknife,0.93,8.261772210707889
14,160,jackknife+,0.93,8.15034317555214
14,160,jackknife-mm,0.97,10.236580975234856
14,160,CV+,0.93,8.79627753463651
14,160,split,0.97,10.882950475855615
15,160,naive,0.0,1.9539925233402755e-14
15,160,jackknife,0.97,9.209118056125625
15,160,jackknife+,0.96,9.180368916818322
15,160,jackknife-mm,1.0,11.315341836787509
15,160,CV+,0.99,9.473510075816987
15,160,split,0.98,11.204740326162078
16,160,naive,0.0,2.3092638912203256e-14
16,160,jackknife,0.84,7.0819877107167075
16,160,jackknife+,0.82,7.124122284478993
16,160,jackknife-mm,0.95,8.878650392959434
16,160,CV+,0.87,7.637425996434665
16,160,split,0.8,7.927624925102005
17,160,naive,0.0,2.1316282072803006e-14
17,160,jackknife,1.0,11.595211641701017
17,160,jackknife+,1.0,12.000498449665114
17,160,jackknife-mm,1.0,14.808976336059013
17,160,CV+,0.99,12.064627582055063
17,160,split,0.93,9.54943885322453
18,160,naive,0.0,2.4868995751603507e-14
18,160,jackknife,0.85,7.4437237267751835
18,160,jackknife+,0.86,7.1960856139948355
18,160,jackknife-mm,0.96,9.257707157499103
18,160,CV+,0.94,8.331553772338495
18,160,split,0.94,8.520870358665407
19,160,naive,0.0,3.197442310920451e-14
19,160,jackknife,0.95,7.960267826353462
19,160,jackknife+,0.92,7.995546981799237
19,160,jackknife-mm,0.98,9.972489807883232
19,160,CV+,0.94,8.134846784133673
19,160,split,0.93,9.48550684331613
20,160,naive,0.0,2.4868995751603507e-14
20,160,jackknife,0.88,8.473558144295325
20,160,jackknife+,0.88,8.60332397813317
20,160,jackknife-mm,0.96,10.585674470808986
20,160,CV+,0.9,8.497285342154916
20,160,split,0.94,10.751110504176866
21,160,naive,0.0,2.3230306567256776e-14
21,160,jackknife,0.98,11.232870146677392
21,160,jackknife+,0.98,10.749430477408941
21,160,jackknife-mm,0.98,13.752648721953939
21,160,CV+,0.98,11.60751380040374
21,160,split,0.93,10.242708526026464
22,160,naive,0.0,2.376321361907685e-14
22,160,jackknife,0.95,10.27809744085278
22,160,jackknife+,0.96,10.223620238865731
22,160,jackknife-mm,0.98,12.75506918170936
22,160,CV+,0.94,9.94360101959725
22,160,split,0.92,9.185037924859872
23,160,naive,0.0,2.19824158875781e-14
23,160,jackknife,0.92,8.522097123979846
23,160,jackknife+,0.93,8.730950260963573
23,160,jackknife-mm,0.99,10.798383679644742
23,160,CV+,0.96,9.280253602834232
23,160,split,0.86,8.797039345498042
24,160,naive,0.0,2.193134562844534e-14
24,160,jackknife,0.97,10.053025572631213
24,160,jackknife+,0.98,10.220377487434451
24,160,jackknife-mm,1.0,12.491584804254844
24,160,CV+,0.96,10.270982536182796
24,160,split,0.87,7.641397455743832
25,160,naive,0.0,2.4868995751603507e-14
25,160,jackknife,0.94,10.01509939960795
25,160,jackknife+,0.94,10.020320826127527
25,160,jackknife-mm,0.98,12.441178539813189
25,160,CV+,0.95,9.97650660502039
25,160,split,0.96,10.159273030428054
26,160,naive,0.0,2.97939450888407e-14
26,160,jackknife,0.72,6.391074586294515
26,160,jackknife+,0.74,6.599082503220873
26,160,jackknife-mm,0.83,8.057771439029423
26,160,CV+,0.79,7.107727423846451
26,160,split,0.9,9.989018841123507
27,160,naive,0.0,2.6645352591003757e-14
27,160,jackknife,0.87,6.84828771136591
27,160,jackknife+,0.88,7.0467850270522225
27,160,jackknife-mm,0.93,8.850882630096198
27,160,CV+,0.91,8.1464696444722
27,160,split,0.92,9.667157970348246
28,160,naive,0.0,2.1316282072803006e-14
28,160,jackknife,0.89,7.750051198076294
28,160,jackknife+,0.88,7.8230481384158885
28,160,jackknife-mm,0.91,9.723476636690604
28,160,CV+,0.9,8.752572288936832
28,160,split,0.81,7.397381963470657
29,160,naive,0.0,2.567723811353062e-14
29,160,jackknife,0.92,12.618958144358201
29,160,jackknife+,0.93,12.110416980242082
29,160,jackknife-mm,0.99,15.64599035365626
29,160,CV+,0.95,12.075519146582524
29,160,split,0.93,11.589417420257991
30,160,naive,0.0,2.6627589022609755e-14
30,160,jackknife,0.94,9.442212300621009
30,160,jackknife+,0.98,9.938145663850014
30,160,jackknife-mm,0.99,11.977813045714058
30,160,CV+,0.96,10.009449300815538
30,160,split,0.97,12.433916519969713
31,160,naive,0.0,2.3074875343809254e-14
31,160,jackknife,0.97,9.163583267411836
31,160,jackknife+,0.97,9.030284923004478
31,160,jackknife-mm,0.99,11.441240982846944
31,160,CV+,0.99,10.22852977293719
31,160,split,0.96,10.611060276249816
32,160,naive,0.0,1.9539925233402755e-14
32,160,jackknife,0.88,8.521104103649805
32,160,jackknife+,0.91,8.878829524970001
32,160,jackknife-mm,0.96,10.7856530271872
32,160,CV+,0.92,8.751524812543057
32,160,split,0.94,10.271685723596411
33,160,naive,0.0,2.3092638912203256e-14
33,160,jackknife,0.85,8.270285690637365
33,160,jackknife+,0.89,8.812127728566058
33,160,jackknife-mm,0.96,10.421483059631136
33,160,CV+,0.9,9.309765203787126
33,160,split,0.88,10.159817623454401
34,160,naive,0.0,2.927436071331613e-14
34,160,jackknife,0.73,6.299447793895444
34,160,jackknife+,0.74,6.5374920951636115
34,160,jackknife-mm,0.88,8.021130893552991
34,160,CV+,0.86,7.590917937215811
34,160,split,0.89,9.889011016334647
35,160,naive,0.0,1.9233503678606213e-14
35,160,jackknife,0.83,7.413789172450408
35,160,jackknife+,0.82,7.371379242028984
35,160,jackknife-mm,0.95,9.197026246756494
35,160,CV+,0.86,7.74976395316237
35,160,split,0.9,7.949958945251182
36,160,naive,0.0,2.1316282072803006e-14
36,160,jackknife,0.85,7.641931645022096
36,160,jackknife+,0.85,7.342150531619935
36,160,jackknife-mm,0.89,9.500510991789882
36,160,CV+,0.88,7.6912161736535065
36,160,split,0.96,10.350466152976397
37,160,naive,0.0,2.2168933355715127e-14
37,160,jackknife,0.91,7.161886920435037
37,160,jackknife+,0.93,7.513936747913756
37,160,jackknife-mm,0.97,9.244570625484176
37,160,CV+,0.97,8.519116872260142
37,160,split,0.95,10.15164296305741
38,160,naive,0.0,1.8096635301390052e-14
38,160,jackknife,0.93,8.616828991590122
38,160,jackknife+,0.94,8.606924453382234
38,160,jackknife-mm,0.99,10.763013320463974
38,160,CV+,0.95,8.468471865431779
38,160,split,0.88,8.677537653575937
39,160,naive,0.0,2.2160051571518124e-14
39,160,jackknife,0.85,8.231795695592805
39,160,jackknife+,0.86,8.239794969519886
39,160,jackknife-mm,0.94,10.561245987709187
39,160,CV+,0.88,9.139512055836787
39,160,split,0.86,8.621492808607195
40,160,naive,0.0,2.2177815139912126e-14
40,160,jackknife,0.89,8.134436398669346
40,160,jackknife+,0.89,8.115498972555494
40,160,jackknife-mm,0.95,10.152558878495572
40,160,CV+,0.95,9.621033685059677
40,160,split,0.97,10.88807962717186
41,160,naive,0.0,2.2160051571518124e-14
41,160,jackknife,0.88,8.60611424845649
41,160,jackknife+,0.88,8.4541749382281
41,160,jackknife-mm,0.97,10.827602455242415
41,160,CV+,0.9,8.627029809706832
41,160,split,0.89,8.381368014205945
42,160,naive,0.0,2.1014301410104963e-14
42,160,jackknife,0.91,8.789765426916274
42,160,jackknife+,0.9,8.783001025611537
42,160,jackknife-mm,0.97,10.82393355408645
42,160,CV+,0.93,9.32895912273348
42,160,split,0.95,9.7221712810336
43,160,naive,0.0,2.1316282072803006e-14
43,160,jackknife,0.91,7.616506286296094
43,160,jackknife+,0.92,7.978809974767291
43,160,jackknife-mm,0.97,9.702903715234235
43,160,CV+,0.95,8.645025067720718
43,160,split,0.84,7.872482733410178
44,160,naive,0.0,2.3092638912203256e-14
44,160,jackknife,0.89,9.190907554530332
44,160,jackknife+,0.91,9.542840436879223
44,160,jackknife-mm,0.99,11.602587141228561
44,160,CV+,0.93,8.947883677177904
44,160,split,0.82,6.823307210199591
45,160,naive,0.0,2.0445867221496882e-14
45,160,jackknife,0.93,9.402059154189361
45,160,jackknife+,0.94,9.198669114920431
45,160,jackknife-mm,0.98,11.757075825132766
45,160,CV+,0.96,9.65503930954025
45,160,split,0.86,9.204164874662412
46,160,naive,0.0,1.9846346788199297e-14
46,160,jackknife,0.92,9.35747997179749
46,160,jackknife+,0.92,9.485361107791132
46,160,jackknife-mm,0.96,11.603332255216058
46,160,CV+,0.95,10.01545903668423
46,160,split,0.86,8.864858819038947
47,160,naive,0.0,2.0516921495072894e-14
47,160,jackknife,0.78,6.1613721402074315
47,160,jackknife+,0.8,6.501633287797517
47,160,jackknife-mm,0.88,7.806903547986042
47,160,CV+,0.83,7.098742907288641
47,160,split,0.97,10.328372335775484
48,160,naive,0.0,2.0552448631860898e-14
48,160,jackknife,0.89,8.780430741792065
48,160,jackknife+,0.91,9.166088454425344
48,160,jackknife-mm,0.97,11.144521530697922
48,160,CV+,0.94,9.285738523035574
48,160,split,0.93,10.93892518263564
49,160,naive,0.0,1.9539925233402755e-14
49,160,jackknife,0.88,8.041243487910215
49,160,jackknife+,0.89,8.23678366979665
49,160,jackknife-mm,0.94,10.071856117484186
49,160,CV+,0.9,8.763950272555727
49,160,split,0.84,9.024937496534726
0,165,naive,0.0,2.4868995751603507e-14
0,165,jackknife,0.91,10.621764404767445
0,165,jackknife+,0.93,10.540950777709199
0,165,jackknife-mm,0.99,13.204877742011895
0,165,CV+,0.95,10.524711249547636
0,165,split,0.79,7.431200642556701
1,165,naive,0.0,1.687538997430238e-14
1,165,jackknife,0.96,8.75651611140276
1,165,jackknife+,0.95,8.22473005533683
1,165,jackknife-mm,0.99,10.72525015285672
1,165,CV+,0.94,8.284813127049327
1,165,split,0.92,9.585836507853966
2,165,naive,0.0,2.842170943040401e-14
2,165,jackknife,0.87,7.375272511719609
2,165,jackknife+,0.9,7.954597437065537
2,165,jackknife-mm,0.95,9.330256825219749
2,165,CV+,0.94,9.236747283156067
2,165,split,0.96,11.463381319461448
3,165,naive,0.0,2.4025226252888388e-14
3,165,jackknife,0.88,8.034979883769592
3,165,jackknife+,0.9,8.14966870615483
3,165,jackknife-mm,0.94,9.998516842387003
3,165,CV+,0.95,9.280528943936083
3,165,split,0.88,8.321170109010652
4,165,naive,0.0,2.218669692410913e-14
4,165,jackknife,0.99,11.085891722490455
4,165,jackknife+,0.99,10.99984082360747
4,165,jackknife-mm,1.0,13.770032765403947
4,165,CV+,1.0,11.458732967617014
4,165,split,0.91,9.843296245334654
5,165,naive,0.0,2.1316282072803006e-14
5,165,jackknife,0.83,6.897484882876125
5,165,jackknife+,0.85,6.887448928687989
5,165,jackknife-mm,0.94,8.681246707619602
5,165,CV+,0.9,7.497349604003715
5,165,split,0.87,9.1098769476623
6,165,naive,0.0,1.9539925233402755e-14
6,165,jackknife,0.83,8.898511093670736
6,165,jackknife+,0.82,8.94527037619675
6,165,jackknife-mm,0.89,10.948071952269236
6,165,CV+,0.87,9.264132892506971
6,165,split,0.87,10.305609312498323
7,165,naive,0.0,1.8149926006572058e-14
7,165,jackknife,0.89,8.962897594252214
7,165,jackknife+,0.86,8.567106034373907
7,165,jackknife-mm,0.97,10.925664529018336
7,165,CV+,0.87,8.61410746317139
7,165,split,0.84,9.228290117444457
8,165,naive,0.0,2.1671553440683054e-14
8,165,jackknife,0.9,7.948071682043064
8,165,jackknife+,0.9,8.05301073741941
8,165,jackknife-mm,0.97,10.023329948500859
8,165,CV+,0.93,9.128973055325384
8,165,split,0.86,7.79058997637892
9,165,naive,0.0,2.97717406283482e-14
9,165,jackknife,0.7,5.494390281963038
9,165,jackknife+,0.7,5.719317643199591
9,165,jackknife-mm,0.84,7.040712209002191
9,165,CV+,0.81,6.791260675024244
9,165,split,0.86,9.28864238596732
10,165,naive,0.0,2.4868995751603507e-14
10,165,jackknife,0.84,6.320235714083639
10,165,jackknife+,0.87,6.495838788058437
10,165,jackknife-mm,0.91,8.038578793951102
10,165,CV+,0.92,8.031205919276179
10,165,split,0.94,10.510677647644416
11,165,naive,0.0,2.5237589795779058e-14
11,165,jackknife,0.94,10.053145467538151
11,165,jackknife+,0.94,10.076084891665689
11,165,jackknife-mm,1.0,12.520159965380222
11,165,CV+,0.93,9.822223455663105
11,165,split,0.86,9.09379003366123
12,165,naive,0.0,2.757793993168889e-14
12,165,jackknife,0.88,8.264617200116248
12,165,jackknife+,0.9,8.580522327232705
12,165,jackknife-mm,0.93,10.445594651784845
12,165,CV+,0.89,9.402969018845223
12,165,split,0.86,9.488865408329188
13,165,naive,0.0,2.397193554770638e-14
13,165,jackknife,0.95,9.412418072944586
13,165,jackknife+,0.96,9.596432164659715
13,165,jackknife-mm,0.99,11.897481764417021
13,165,CV+,0.99,10.365149819487339
13,165,split,0.95,11.272398098011509
14,165,naive,0.0,2.6645352591003757e-14
14,165,jackknife,0.87,8.723361266948064
14,165,jackknife+,0.86,8.519718059083024
14,165,jackknife-mm,0.96,10.961405379315776
14,165,CV+,0.92,9.215633493554803
14,165,split,0.92,10.036465428449647
15,165,naive,0.0,2.1316282072803006e-14
15,165,jackknife,0.95,9.497501446154557
15,165,jackknife+,0.96,9.826510537323909
15,165,jackknife-mm,0.99,11.758440517246378
15,165,CV+,0.97,10.011040971334804
15,165,split,0.92,8.437001159118267
16,165,naive,0.0,2.031819157366499e-14
16,165,jackknife,0.96,8.325247475873834
16,165,jackknife+,0.94,8.089072227510727
16,165,jackknife-mm,0.96,10.284954452063413
16,165,CV+,0.96,8.480442531602336
16,165,split,0.97,12.423144565593768
17,165,naive,0.0,1.9539925233402755e-14
17,165,jackknife,0.85,6.6013544113247375
17,165,jackknife+,0.83,6.441941345640214
17,165,jackknife-mm,0.87,8.111239021992262
17,165,CV+,0.84,6.744294751087851
17,165,split,0.83,8.408179914585334
18,165,naive,0.0,2.6645352591003757e-14
18,165,jackknife,0.9,8.994890656203866
18,165,jackknife+,0.88,8.607796448583528
18,165,jackknife-mm,0.97,11.19899565599271
18,165,CV+,0.93,9.278164729715733
18,165,split,0.88,8.068684210616679
19,165,naive,0.0,2.4007462684494386e-14
19,165,jackknife,0.9,8.808985292720095
19,165,jackknife+,0.9,9.027393683415667
19,165,jackknife-mm,0.96,11.232582856692003
19,165,CV+,0.93,9.83921514493887
19,165,split,0.85,9.694761063046812
20,165,naive,0.0,2.474020988074699e-14
20,165,jackknife,0.95,9.131102010785325
20,165,jackknife+,0.97,9.293329512537637
20,165,jackknife-mm,1.0,11.431356442268461
20,165,CV+,0.98,9.297528852647254
20,165,split,0.87,9.15981779932228
21,165,naive,0.0,1.851629960469836e-14
21,165,jackknife,0.78,6.965145738148653
21,165,jackknife+,0.79,7.268675487887737
21,165,jackknife-mm,0.86,8.765338492912866
21,165,CV+,0.84,7.875795742723206
21,165,split,0.93,9.116673573857613
22,165,naive,0.0,2.6645352591003757e-14
22,165,jackknife,0.99,10.430817423301479
22,165,jackknife+,0.97,10.247685467911735
22,165,jackknife-mm,0.99,13.099065248589513
22,165,CV+,0.96,9.80957948913291
22,165,split,0.9,8.475918748851855
23,165,naive,0.0,2.3092638912203256e-14
23,165,jackknife,0.85,8.249983492384029
23,165,jackknife+,0.87,8.435266149954096
23,165,jackknife-mm,0.91,10.52641570265572
23,165,CV+,0.86,8.793159755921273
23,165,split,0.85,9.131865826851053
24,165,naive,0.0,2.3954171979312377e-14
24,165,jackknife,0.86,8.455835037547319
24,165,jackknife+,0.88,8.463247911343922
24,165,jackknife-mm,0.95,10.61685712665091
24,165,CV+,0.89,8.203888161635705
24,165,split,0.94,10.890019716231595
25,165,naive,0.0,2.7183255646434645e-14
25,165,jackknife,0.99,9.833627830349304
25,165,jackknife+,0.99,10.16212376595242
25,165,jackknife-mm,1.0,12.252553610145412
25,165,CV+,0.99,10.72883630626117
25,165,split,0.97,11.750209406598035
26,165,naive,0.0,2.6645352591003757e-14
26,165,jackknife,0.85,7.489845602163291
26,165,jackknife+,0.87,7.803629131243207
26,165,jackknife-mm,0.9,9.434932975076494
26,165,CV+,0.9,8.351374069288136
26,165,split,0.93,10.120313023792379
27,165,naive,0.0,2.3097079804301756e-14
27,165,jackknife,0.9,8.429876769026942
27,165,jackknife+,0.92,8.530220300036614
27,165,jackknife-mm,0.98,10.57192648178237
27,165,CV+,0.93,9.00349175016044
27,165,split,0.9,10.024572428932213
28,165,naive,0.0,2.5774937739697634e-14
28,165,jackknife,0.84,7.600921156141312
28,165,jackknife+,0.86,7.764825463157116
28,165,jackknife-mm,0.89,9.602780607917015
28,165,CV+,0.86,8.551550715337921
28,165,split,0.9,9.740080159963382
29,165,naive,0.0,3.949729432406457e-14
29,165,jackknife,0.91,8.947617800779538
29,165,jackknife+,0.91,8.978469258096304
29,165,jackknife-mm,0.96,11.258723406239604
29,165,CV+,0.93,9.385858296250463
29,165,split,0.89,9.133610623377182
30,165,naive,0.0,2.4868995751603507e-14
30,165,jackknife,0.97,10.070966518158269
30,165,jackknife+,0.97,9.858233174011275
30,165,jackknife-mm,1.0,12.5927141599057
30,165,CV+,0.99,10.967682076717205
30,165,split,0.95,11.444433414743102
31,165,naive,0.0,2.171152146956956e-14
31,165,jackknife,0.88,6.7112629175774785
31,165,jackknife+,0.88,6.7059801970740125
31,165,jackknife-mm,0.94,8.34912885562179
31,165,CV+,0.91,7.883371296010278
31,165,split,0.92,10.965591048283386
32,165,naive,0.0,1.8332002582610585e-14
32,165,jackknife,0.95,9.855008069156579
32,165,jackknife+,0.95,9.712437187091574
32,165,jackknife-mm,0.98,12.187820297677005
32,165,CV+,0.92,9.382387826393405
32,165,split,0.93,10.082355642193065
33,165,naive,0.0,1.7763568394002505e-14
33,165,jackknife,0.95,9.012805366572026
33,165,jackknife+,0.95,8.892122066469078
33,165,jackknife-mm,0.98,11.086773732051093
33,165,CV+,0.97,9.754667485231334
33,165,split,0.96,10.346349190571484
34,165,naive,0.0,2.311706381874501e-14
34,165,jackknife,0.86,7.167171568093065
34,165,jackknife+,0.89,7.26373027721344
34,165,jackknife-mm,0.94,9.228936864849981
34,165,CV+,0.89,7.720918348529467
34,165,split,0.9,8.801781310488513
35,165,naive,0.0,1.8625101461111625e-14
35,165,jackknife,0.96,8.899822704568464
35,165,jackknife+,0.95,9.027199332901398
35,165,jackknife-mm,0.99,11.198800172310799
35,165,CV+,0.96,9.056896471966267
35,165,split,0.86,8.968005518842066
36,165,naive,0.0,1.8633983245308628e-14
36,165,jackknife,0.93,8.757191962149328
36,165,jackknife+,0.93,9.062462655639392
36,165,jackknife-mm,0.98,10.945843325702816
36,165,CV+,0.95,9.718869457517108
